"62";"Je scoort boven gemiddeld op het artistieke persoonlijkheidstype. Je vindt het waarschijnlijk belangrijk om jezelf op originele en creatieve manier te kunnen uiten. Je bent een vrij artistiek persoon en hebt oog voor design en vormgeving. Je rijke fantasie zorgt ervoor dat je gemakkelijk dingen cre&euml;ert of ontwerpt. Een werkomgeving waarin je vrij met deze vaardigheden kunt werken geeft jou energie en spreekt je dan ook aan. Je vindt het van belang dat je jezelf kunt uitdrukken op je eigen manier.
";"3";"Werkwaarden";"A";"boven gemiddeld";;;"You score average on the artistic personality type. It&#39;s probably important to you to be able to express yourself in an original and creative way.&nbsp;You&#39;re a relatively artistic person and you have eye for design and creation. Your rich fantasy ensures that you can easily create or design things. An environment in which you can use these skills certainly appeals to you. It&#39;s important for you to be able to express yourself in your own way.
"
"63";"Je scoort hoog op het artistieke persoonlijkheidstype. Je vindt het belangrijk om jezelf op originele en creatieve manier te kunnen uiten. Je bent een artistiek persoon en hebt oog voor design en vormgeving. Je rijke fantasie zorgt ervoor dat je gemakkelijk dingen cre&euml;ert of ontwerpt. Een werkomgeving waarin je vrij met deze vaardigheden kunt werken geeft jou energie en spreekt je dan ook aan. Je vindt het van belang dat je jezelf kunt uitdrukken op je eigen manier.
";"3";"Werkwaarden";"A";"hoog";;;"You score high on the artistic personality type.&nbsp;&nbsp;It&#39;s important to you to be able to express yourself in an original and creative way.&nbsp;You&#39;re a relatively artistic person and you have eye for design and creation. Your rich fantasy ensures that you can easily create or design things. An environment in which you can use these skills certainly appeals to you. Furthermore, it&#39;s important for you to be able to express yourself in your own way.
"
"64";"Je scoort zeer hoog op het artistieke persoonlijkheidstype. Je vindt het belangrijk om jezelf op originele en creatieve manier te kunnen uiten. Je bent een artistiek persoon en hebt oog voor design en vormgeving. Je rijke fantasie zorgt ervoor dat je gemakkelijk dingen cre&euml;ert of ontwerpt. Een werkomgeving waarin je vrij met deze vaardigheden kunt werken geeft jou energie en spreekt je dan ook aan. Je vindt het van belang dat je jezelf kunt uitdrukken op je eigen manier.
";"3";"Werkwaarden";"A";"zeer hoog";;;"You score very high on the artistic personality type.&nbsp;&nbsp;It&#39;s important to you to be able to express yourself in an original and creative way.&nbsp;You&#39;re a relatively artistic person and you have eye for design and creation. Your rich fantasy ensures that you can easily create or design things. An environment in which you can use these skills certainly appeals to you. Furthermore, it&#39;s important for you to be able to express yourself in your own way.
"
"65";"Je scoort zeer laag op het realistische persoonlijkheidstype. Het avontuur en de uitdaging opzoeken hoeft van jou niet continu. Je hecht weinig waarde aan praktische werkzaamheden of werkzaamheden waarbij lichamelijke inspanning voor nodig is. Tevens is buitenwerken voor jou ook geen vereiste.
";"6";"Beroepen";"R";"zeer laag";;;"Your score very low on the realistic personality type.&nbsp;Mechanical and physical activities don&#39;t really appeal to you. Also, a professional work environment in which you spend a lot of time outdoor is not really necessary for you. You also don&#39;t have a specific preference for working with things, objects and animals.
"
"66";"Je scoort laag op het realistische persoonlijkheidstype. Het avontuur en de uitdaging opzoeken hoeft van jou niet continu. Je hecht weinig waarde aan praktische werkzaamheden of werkzaamheden waarbij lichamelijke inspanning voor nodig is. Tevens is buitenwerken voor jou ook geen vereiste.
";"6";"Beroepen";"R";"laag";;;"You score low on the realistic personality type.&nbsp;Mechanical and physical activities don&#39;t really appeal to you. Also, a professional work environment in which you spend a lot of time outdoor is not really necessary for you. You also don&#39;t have a specific preference for working with things, objects and animals.
"
"67";"Je scoort boven gemiddeld op het realistische persoonlijkheidstype. Avontuurlijke beroepen spreken je waarschijnlijk aan. Je beleeft graag dingen en staat open voor ervaringen. Je bent een energiek persoon met een doortastend karakter. In jouw ideale werkomgeving wordt veelal gewerkt met machines, gereedschap, platen, dieren en staan buiten werken en/of fysieke werkzaamheden centraal. Beroepen als monteur, tegelzetter, elektrotechnicus, kok, bouwvakker, kweker, hovenier, boer, landbouwer, loodgieter, beveiligingsbeambte en timmerman spreken jou waarschijnlijk aan.
";"6";"Beroepen";"R";"boven gemiddeld";;;"You score above average on the realistic personality type. You&#39;re an energetic person and you&#39;re open to new experiences. &nbsp;You rather like to work with things, objects, and animals than with ideas, data, and people. You possess mechanical and athletic abilities and you enjoy working with machines and tools. Occupations like mechanic, tiler, electrician, cook, construction worker, farmer, gardener, plumber, security guard and carpenter probably appeal to you.
"
"68";"Je scoort hoog op het realistische persoonlijkheidstype. Avontuurlijke beroepen spreken je erg aan. Je beleeft graag dingen en staat open voor ervaringen. Je bent een energiek persoon met een doortastend karakter. In jouw ideale werkomgeving wordt veelal gewerkt met machines, gereedschap, platen, dieren en staan buiten werken en/of fysieke werkzaamheden centraal. Beroepen als monteur, tegelzetter, elektrotechnicus, kok, bouwvakker, kweker, hovenier, boer, landbouwer, loodgieter, beveiligingsbeambte en timmerman spreken jou waarschijnlijk aan.
";"6";"Beroepen";"R";"hoog";;;"You score high on the realistic personality type.&nbsp;You&#39;re an energetic person and you&#39;re open to new experiences. &nbsp;You rather like to work with things, objects, and animals than with ideas, data, and people. You possess mechanical and athletic abilities and you enjoy working with machines and tools. Occupations like mechanic, tiler, electrician, cook, construction worker, farmer, gardener, plumber, security guard and carpenter probably appeal to you.
"
"69";"Je scoort zeer hoog op het realistische persoonlijkheidstype. Avontuurlijke beroepen spreken je erg aan. Je beleeft graag dingen en staat open voor ervaringen. Je bent een energiek persoon met een doortastend karakter. In jouw ideale werkomgeving wordt veelal gewerkt met machines, gereedschap, platen, dieren en staan buiten werken en/of fysieke werkzaamheden centraal. Beroepen als monteur, tegelzetter, elektrotechnicus, kok, bouwvakker, kweker, hovenier, boer, landbouwer, loodgieter, beveiligingsbeambte en timmerman spreken jou waarschijnlijk aan.
";"6";"Beroepen";"R";"zeer hoog";;;"You score very high on the realistic personality type. You&#39;re an energetic person and you&#39;re open to new experiences. &nbsp;You rather like to work with things, objects, and animals than with ideas, data, and people. You possess mechanical and athletic abilities and you enjoy working with machines and tools. Occupations like mechanic, tiler, electrician, cook, construction worker, farmer, gardener, plumber, security guard and carpenter probably appeal to you.
"
"70";"Je scoort gemiddeld op het realistische persoonlijkheidstype. Je staat open voor avontuurlijke beroepen, maar avontuur is voor jou geen vereiste in een professionele werkomgeving. Je staat open voor ervaringen en bent waarschijnlijk een energiek persoon. Verder ben je doortastend en beschik je over een goede handvaardigheid.
";"6";"Beroepen";"R";"gemiddeld";;;"You score average on the realistic personality type. You tend to be adventurous, but adventure is not a specific requirement for you in a professional work environment. You&#39;re energetic and open to new experiences. Furthermore, you&#39;re probably attracted to the outdoor and possess some mechanical and athletic abilities.

&nbsp;
"
"71";"Je scoort onder gemiddeld op het realistische persoonlijkheidstype. Het avontuur en de uitdaging opzoeken hoeft van jou niet continu. Je hecht weinig waarde aan praktische werkzaamheden of werkzaamheden waarbij lichamelijke inspanning voor nodig is. Tevens is buitenwerken voor jou ook geen vereiste.
";"6";"Beroepen";"R";"onder gemiddeld";;;"You below average on the realistic personality type. Mechanical and physical activities don&#39;t really appeal to you that much. Also, a professional work environment in which you spend a lot of time outdoor is not really necessary for you. You also don&#39;t have a specific preference for working with things, objects and animals.
"
"72";"Je scoort zeer laag op het sociale persoonlijkheidtype. Een professionele werkomgeving waar samenwerking en sociaal, behulpzaam gedrag centraal staat is niet iets waar jij naar op zoek bent. Dit betekent niet dat je niet over deze kwaliteiten geschikt. Jij zal je geluk niet vinden in een dienstverlenend beroep als bijvoorbeeld maatschappelijk werker.
";"3";"Werkwaarden";"S";"zeer laag";;;"You score very low on the social personality type. A professional work environment where collaboration and social, helpful behavior is crucial, is not something you are looking for. However, this does not mean that you do not possess these qualities. Your interests do not match occupations where these skills and activities play a big role.&nbsp;
"
"73";"Je scoort laag op het sociale persoonlijkheidtype. Een professionele werkomgeving waar samenwerking en sociaal, behulpzaam gedrag centraal staat is niet iets waar jij naar op zoek bent. Dit betekent niet dat je niet over deze kwaliteiten geschikt. Jij zal je geluk niet vinden in een dienstverlenend beroep als bijvoorbeeld maatschappelijk werker.
";"3";"Werkwaarden";"S";"laag";;;"You score low on the social personality type. A professional work environment where collaboration and social, helpful behavior is crucial, is not something you are looking for. However, this does not mean that you do not possess these qualities. Your interests do not match occupations where these skills and activities play a big role.&nbsp;
"
"74";"Je scoort onder gemiddeld op het sociale persoonlijkheidstype. Een professionele werkomgeving waar samenwerking en sociaal, behulpzaam gedrag centraal staat is niet iets waar jij naar op zoek bent. Dit betekent niet dat je niet over deze kwaliteiten geschikt. Jij zal je geluk niet vinden in een dienstverlenend beroep als bijvoorbeeld maatschappelijk werker.
";"3";"Werkwaarden";"S";"onder gemiddeld";;;"You score below average on the social personality type. A professional work environment where collaboration and social, helpful behavior is crucial, is probably not something you are looking for. However, this does not mean that you do not possess these qualities. Your interests probably do not match occupations where these skills and activities play a big role.&nbsp;
"
"75";"Je scoort gemiddeld op het sociale persoonlijkheidstype. Je ziet het belang in van wederzijds respect en gelijkwaardigheid in een professionele werkomgeving. Daarnaast kan je het waarderen wanneer mensen met elkaar meeleven en elkaar ondersteunen wanneer dit nodig is. Je voelt je op je gemak in een omgeving waarin wordt samengewerkt en waar anderen behulpzaam zijn. Wanneer er echter sprake is van individuele werkzaamheden schrik jij niet, hier kan je ook prima mee uit de voeten.
";"3";"Werkwaarden";"S";"gemiddeld";;;"You score average on the social personality type. You understand the importance of mutual respect and equality in a professional work environment. Furthermore, you appreciate it when people sympathize with one another and support each other when needed. You feel at ease in an environment where people cooperate and are helpful. However, if a situation arises where individual work is required, you&#39;re able to deal with it well.&nbsp;

&nbsp;
"
"76";"Je scoort boven gemiddeld op het sociale persoonlijkheidstype. Je vindt gelijkwaardigheid en wederzijds respect waarschijnlijk van belang in een professionele werkomgeving. Je helpt anderen dan ook graag en verwacht dit behulpzame gedrag ook van anderen. Jouw ideaalbeeld van een werkomgeving is een plek waar hulp of dienstverlening centraal staat. Je werkt samen met andere sociale, behulpzame personen om tot constructieve oplossingen te komen.
";"3";"Werkwaarden";"S";"boven gemiddeld";;;"You score above average on the social personality type. You understand the importance of mutual respect and equality in a professional work environment. You help and support others when needed and are able to sympathize with them. You cooperate well with other social, helpful personalities to find constructive solutions.&nbsp; &nbsp; &nbsp;
"
"77";"Je scoort hoog op het sociale persoonlijkheidstype. Je vindt gelijkwaardigheid en wederzijds respect van belang in een professionele werkomgeving. Je helpt anderen graag en verwacht dit behulpzame gedrag ook van anderen. Jouw ideaalbeeld van een werkomgeving is een plek waar hulp of dienstverlening centraal staat. Je werkt samen met andere sociale, behulpzame personen om tot constructieve oplossingen te komen.
";"3";"Werkwaarden";"S";"hoog";;;"You score high on the social personality type. You understand the importance of mutual respect and equality in a professional work environment. You help and support others when needed and are able to sympathize with them. You cooperate well with other social, helpful personalities to find constructive solutions.&nbsp;
"
"78";"Je scoort zeer hoog op het sociale persoonlijkheidstype. Je vindt gelijkwaardigheid en wederzijds respect van belang in een professionele werkomgeving. Je helpt anderen graag en verwacht dit behulpzame gedrag ook van anderen. Jouw ideaalbeeld van een werkomgeving is een plek waar hulp of dienstverlening centraal staat. Je werkt samen met andere sociale, behulpzame personen om tot constructieve oplossingen te komen.
";"3";"Werkwaarden";"S";"zeer hoog";;;"You score very high on the social personality type. You understand the importance of mutual respect and equality in a professional work environment. You help and support others when needed and are able to sympathize with them. You cooperate well with other social, helpful personalities to find constructive solutions.&nbsp;
"
"79";"Je scoort zeer laag op het intellectuele persoonlijkheidstype. Nadenken over natuurkundige, biologische en culturele verschijnselen en het bestuderen van vergelijkbare zaken zijn geen werkzaamheden waar jij je mee bezig wilt houden in een professionele werkomgeving. Je interesses liggen niet in dit gebied en je hecht waarschijnlijk minder waarde aan het onderzoeken en analyseren van praktische problemen. Jouw prioriteiten liggen meer in andere gebieden.
";"6";"Beroepen";"I";"zeer laag";;;"You score very low on the investigative personality type. You don&#39;t really feel a need to understand, explain and predict all the things that go on around you. Therefore, a professional work environment in which research and analysis are daily routines, probably doesn&#39;t suit you.&nbsp;Your skills and interests do not match occupations that require those competencies.
"
"80";"Je scoort laag op het intellectuele persoonlijkheidstype. Nadenken over natuurkundige, biologische en culturele verschijnselen en het bestuderen van vergelijkbare zaken zijn geen werkzaamheden waar jij je mee bezig wilt houden in een professionele werkomgeving. Je interesses liggen niet in dit gebied en je hecht waarschijnlijk minder waarde aan het onderzoeken en analyseren van praktische problemen. Jouw prioriteiten liggen meer in andere gebieden.
";"6";"Beroepen";"I";"laag";;;"You score low on the investigative personality type. You don&#39;t really feel a need to understand, explain and predict all the things that go on around you. Therefore, a professional work environment in which research and analysis are daily routines, probably doesn&#39;t suit you.&nbsp;Your skills and interests do not really match occupations that require those competencies.
"
"81";"Je scoort onder gemiddeld op het intellectuele persoonlijkheidstype. Nadenken over natuurkundige, biologische en culturele verschijnselen en het bestuderen van vergelijkbare zaken zijn geen werkzaamheden waar jij je mee bezig wilt houden in een professionele werkomgeving. Je interesses liggen niet in dit gebied en je hecht waarschijnlijk minder waarde aan het onderzoeken en analyseren van praktische problemen. Jouw prioriteiten liggen meer in andere gebieden.
";"6";"Beroepen";"I";"onder gemiddeld";;;"You score below average on the investigative personality type. You don&#39;t really feel a need to understand, explain and predict all the things that go on around you. Therefore, a professional work environment in which research and analysis are daily routines, probably doesn&#39;t suit you.&nbsp;Your skills and interests do not really match occupations that require those competencies.
"
"82";"Je scoort gemiddeld op het intellectuele persoonlijkheidstype. Onderzoekende en analyserende beroepen als analist, programmeur, laborant of psycholoog spreken je in zekere zin aan. Het continu onderzoeken en oplossingen vinden voor problemen is voor jou echter geen vereiste in een professionele werkomgeving. Je hecht waarschijnlijk waarde aan onafhankelijkheid en bent van nature nieuwsgierig.
";"6";"Beroepen";"I";"gemiddeld";;;"You score average on the investigative&nbsp;personality type. You&#39;re independent and you like to work alone. Analytical occupations in which a lot of research is performed, such as analyst, programmer, laboratory assistant or psychologist, probably appeal to you to a certain extent. You have an original side to you and you sometimes find it difficult to accept traditional attitudes and values. &nbsp;
"
"83";"Je scoort boven gemiddeld op het intellectuele persoonlijkheidstype. Onderzoekende en analyserende beroepen spreken je waarschijnlijk aan. Je hecht waarde aan onafhankelijkheid en het bereiken van doelen. Je bezit wetenschappelijke en analytische vaardigheden om deze doelen te bereiken. In jouw ideale werkomgeving wordt er veel met (conceptuele) idee&euml;n gewerkt. De basis ligt bij onderzoekende werkzaamheden om bepaalde problemen op te lossen. Beroepen als analist, bioloog, laborant, psycholoog, arts of programmeur spreken jou waarschijnlijk aan.
";"6";"Beroepen";"I";"boven gemiddeld";;;"You score above average on the investigative personality type. You&#39;re independent and you like to work alone. Also, you prefer neither to supervise others nor to be supervised. Analytical occupations in which a lot of research is performed, such as analyst, programmer, laboratory assistant or psychologist, probably appeal to you. You&#39;re original&nbsp;and you sometimes find it difficult to accept traditional attitudes and values. You have confidence in your abilities and you&#39;re well-disciplined. &nbsp;
"
"84";"Je scoort hoog op het intellectuele persoonlijkheidstype. Onderzoekende en analyserende beroepen spreken je erg aan. Je hecht waarde aan onafhankelijkheid en het bereiken van doelen. Je bezit wetenschappelijke en analytische vaardigheden om deze doelen te bereiken. In jouw ideale werkomgeving wordt er veel met (conceptuele) idee&euml;n gewerkt. De basis ligt bij onderzoekende werkzaamheden om bepaalde problemen op te lossen. Beroepen als analist, bioloog, laborant, psycholoog, arts of programmeur spreken jou waarschijnlijk aan.
";"6";"Beroepen";"I";"hoog";;;"You score high on the investigative personality type. You&#39;re independent and you like to work alone. Also, you prefer neither to supervise others nor to be supervised. Analytical occupations in which a lot of research is performed, such as analyst, programmer, laboratory assistant or psychologist, probably appeal to you. You&#39;re original&nbsp;and you sometimes find it difficult to accept traditional attitudes and values. You have confidence in your abilities and you&#39;re well-disciplined.
"
"85";"Je scoort zeer hoog op het intellectuele persoonlijkheidstype. Onderzoekende en analyserende beroepen spreken je erg aan. Je hecht waarde aan onafhankelijkheid en het bereiken van doelen. Je bezit wetenschappelijke en analytische vaardigheden om deze doelen te bereiken. In jouw ideale werkomgeving wordt er veel met (conceptuele) idee&euml;n gewerkt. De basis ligt bij onderzoekende werkzaamheden om bepaalde problemen op te lossen. Beroepen als analist, bioloog, laborant, psycholoog, arts of programmeur spreken jou waarschijnlijk aan.
";"6";"Beroepen";"I";"zeer hoog";;;"You score very high on the investigative personality type. You&#39;re independent and you like to work alone. Also, you prefer neither to supervise others nor to be supervised. Analytical occupations in which a lot of research is performed, such as analyst, programmer, laboratory assistant or psychologist, probably appeal to you. You&#39;re original&nbsp;and you sometimes find it difficult to accept traditional attitudes and values. You have confidence in your abilities and you&#39;re well-disciplined.
"
"86";"Je scoort zeer laag op het ondernemende persoonlijkheidstype. Een professionele omgeving waar ambitieus gedrag en initiatief nemen centraal staat is niet voor jou weggelegd. Het spreekt je niet aan en jij zal je geluk hier dan ook niet in vinden. Jij hecht waarde aan andere zaken en bent liever werkzaam in een ander werkklimaat.
";"3";"Werkwaarden";"O";"zeer laag";;;"You score very low on the enterprising personality type. A professional work environment where ambitious behavior is required and taking initiative is crucial is not something you are looking for.&nbsp;You attach more importance to other things and therefore prefer to work in a different work environment. Your interests do not match occupations where entrepreneurial skills and activities play a big role.&nbsp;
"
"87";"Je scoort laag op het ondernemende persoonlijkheidstype. Een professionele omgeving waar ambitieus gedrag en initiatief nemen centraal staat is niet voor jou weggelegd. Het spreekt je niet aan en jij zal je geluk hier dan ook niet in vinden. Jij hecht waarde aan andere zaken en bent liever werkzaam in een ander werkklimaat.
";"3";"Werkwaarden";"O";"laag";;;"You score low on the enterprising personality type. A professional work environment where ambitious behavior is required and taking initiative is crucial is not something you are looking for.&nbsp;You attach more importance to other things and therefore prefer to work in a different work environment. Your interests do not match occupations where entrepreneurial skills and activities play a big role.&nbsp;
"
"88";"Je scoort onder gemiddeld op het ondernemende persoonlijkheidstype. Een professionele omgeving waar ambitieus gedrag en initiatief nemen centraal staat is waarschijnlijk niet voor jou weggelegd. Het spreekt je niet echt aan en jij zal je geluk hier dan ook niet in vinden. Jij hecht waarde aan andere zaken en bent liever werkzaam in een ander werkklimaat.
";"3";"Werkwaarden";"O";"onder gemiddeld";;;"You score below average on the enterprising personality type. A professional work environment where ambitious behavior is required and taking initiative is crucial is probably not something you are looking for.&nbsp;You attach more importance to other things and therefore prefer to work in a different work environment. Your interests do not really match occupations where entrepreneurial skills and activities play a big role.&nbsp;
"
"89";"Je scoort gemiddeld op het ondernemende persoonlijkheidstype. Een professionele omgeving waar ambitieus gedrag en initiatief nemen gewaardeerd wordt spreekt je ergens wel aan. Je beschikt in zekere mate over deze kwaliteiten, maar je ambieert een functie waarbij dit centraal staat niet direct. Jij hoeft niet altijd per se de organiserende of leidinggevende persoon te zijn in een groep, ondanks dat je dit wel kan.
";"3";"Werkwaarden";"O";"gemiddeld";;;"You score average on the enterprising personality type. A&nbsp;professional work environment where ambitious behavior is required and taking initiative is appreciated appeals to you to a certain extent. You possess entrepreneurial qualities but don&#39;t necessarily strive for a function where these type of qualities are crucial. It&#39;s not that important to you to be the leader or have the organizing role within a group even though you have the abilities to be that person.
"
"90";"Je scoort boven gemiddeld op het ondernemende persoonlijkheidstype. Initief nemen en ondernemen zijn termen die bij jou passen. Wanneer jij weet wat je wilt richt je je pijlen hierop en overtuig je anderen gemakkelijk van je doel. Je beschikt over leidinggevende en organisatorische kwaliteiten. Je boekt graag successen en gaat doelgericht te werken om deze te bereiken.
";"3";"Werkwaarden";"O";"boven gemiddeld";;;"You score above average on the enterprising personality type. Taking initiative and entrepreneurship are qualities you possess. The moment you know what you want, you focus solely on your set goals and easily convince and motivate others. You possess leadership and organizational qualities. You enjoy succes and you stay focused to achieve better results.
"
"91";"Je scoort hoog op het ondernemende persoonlijkheidstype. Initief nemen en ondernemen zijn termen die bij jou passen. Wanneer jij weet wat je wilt richt je je pijlen hierop en overtuig je anderen gemakkelijk van je doel. Je beschikt over leidinggevende en organisatorische kwaliteiten. Je boek graag successen en gaat doelgericht te werken om deze te bereiken.
";"3";"Werkwaarden";"O";"hoog";;;"You score high on the enterprising personality type. Taking initiative and entrepreneurship are qualities you possess. The moment you know what you want, you focus solely on your set goals and easily convince and motivate others. You possess leadership and organizational qualities. You enjoy succes and you stay focused to achieve better results.
"
"92";"Je scoort zeer hoog op het ondernemende persoonlijkheidstype. Initief nemen en ondernemen zijn termen die bij jou passen. Wanneer jij weet wat je wilt richt je je pijlen hierop en overtuig je anderen gemakkelijk van je doel. Je beschikt over leidinggevende en organisatorische kwaliteiten. Je boek graag successen en gaat doelgericht te werken om deze te bereiken.
";"3";"Werkwaarden";"O";"zeer hoog";;;"You score very high on the enterprising personality type. Taking initiative and entrepreneurship are qualities you possess. The moment you know what you want, you focus solely on your set goals and easily convince and motivate others. You possess leadership and organizational qualities. You enjoy succes and you stay focused to achieve better results.
"
"93";"Je scoort zeer laag op het conventionele persoonlijkheidstype. Jij hecht niet per se waarde aan structuur, preciesheid en orde in een professionele werkomgeving. Wanneer zich dan ook ongestructureerde en/of onordelijke situaties voordoen stoor jij je hier niet aan en schiet je niet in de stress. Jij vindt andere zaken belangrijker in jouw ideale werkomgeving en besteedt daar liever aandacht aan.
";"3";"Werkwaarden";"C";"zeer laag";;;"You score very low on the conventional personality type. You don&#39;t necessarily find it important to have structure, precision and order in a professional environment. Also, it doesn&#39;t bother you when unstructured situations occur. You don&#39;t let these type of events stress you out.&nbsp;Your interests do not match occupations where a strict structure, precision and order play a big role.&nbsp;
"
"94";"Je scoort laag op het conventionele persoonlijkheidstype. Jij hecht niet per se waarde aan structuur, preciesheid en orde in een professionele werkomgeving. Wanneer zich dan ook ongestructureerde en/of onordelijke situaties voordoen stoor jij je hier niet aan en schiet je niet in de stress. Jij vindt andere zaken belangrijker in jouw ideale werkomgeving en besteedt daar liever aandacht aan.
";"3";"Werkwaarden";"C";"laag";;;"You score low on the conventional personality type. You don&#39;t necessarily find it important to have structure, precision and order in a professional environment. Also, it doesn&#39;t bother you when unstructured and/or unordered situations occur. You don&#39;t let these type of events stress you out.&nbsp;Your interests do not really match occupations where a strict structure, precision and order play a big role.&nbsp; &nbsp;
"
"95";"Je scoort onder gemiddeld op het conventionele persoonlijkheidstype. Jij hecht niet per se waarde aan structuur, preciesheid en orde in een professionele werkomgeving. Wanneer zich dan ook ongestructureerde en/of onordelijke situaties voordoen stoor jij je hier niet aan en schiet je niet in de stress. Jij vindt andere zaken belangrijker in jouw ideale werkomgeving en besteedt daar liever aandacht aan.
";"3";"Werkwaarden";"C";"onder gemiddeld";;;"You score below average on the conventional personality type. You don&#39;t necessarily find it important to have structure, precision and order in a professional environment. Also, it doesn&#39;t bother you when unstructured situations occur. You don&#39;t let these type of events stress you out.&nbsp;Your interests do not really match occupations where a strict structure, precision and order play a big role and you find other things more important in your ideal professional working environment.
"
"96";"Je scoort gemiddeld op het conventionele persoonlijkheidstype. Jij kan een gestructureerde en ordelijke werkomgeving waarderen, maar het is geen vereiste voor jou. Je zou in een andere omgeving waarschijnlijk ook prima uit de voeten kunnen. Tot op zekere hoogte vindt je het wel fijn om te weten waar je aan toe bent en wat je kunt verwachten. Verder heb je geen moeite met het werken volgens bepaalde werkwijzen en patronen in een professionele werkomgeving.
";"3";"Werkwaarden";"C";"gemiddeld";;;"You score average on the conventional personality type. You appreciate a structured and systematic work environment and deal with it well, but it&#39;s not a must for you. You would also be perfectly fine in a workplace where these aspects are not present. To a certain extent you like to know in what direction you&#39;re going and what you can expect. Furthermore, you have no problems working according to certain procedures and patterns in a professional environment. &nbsp;
"
"97";"Je scoort boven gemiddeld op het conventionele persoonlijkheidstype. Je schept graag duidelijkheid en gaat precies te werk. Je vindt het belangrijk dat er volgens de gestelde procedures wordt gewerkt en verwacht dit ook van anderen. Je kwaliteiten liggen dan ook in dit gebied. Een functie in een werkomgeving waarbij orderlijkheid, beheersmatigheid en rationeel gedrag wordt gewaardeerd ligt jou het beste.
";"3";"Werkwaarden";"C";"boven gemiddeld";;;"You score above average on the conventional personality type. You manage well in a structured and systematic working environment and like to create clarity and work precise. You find it important to work according to set procedures, which you also expect from others. You value success in business and you see yourself as orderly and good at following a set plan. An occupation in a work environment where self-control and rational behavior are appreciated, probably suits you best.&nbsp; &nbsp;
"
"98";"Je scoort hoog op het conventionele persoonlijkheidstype. Je schept graag duidelijkheid en gaat precies te werk. Je vindt het belangrijk dat er volgens de gestelde procedures wordt gewerkt en verwacht dit ook van anderen. Je kwaliteiten liggen dan ook in dit gebied. Een functie in een werkomgeving waarbij orderlijkheid, beheersmatigheid en rationeel gedrag wordt gewaardeerd ligt jou het beste.
";"3";"Werkwaarden";"C";"hoog";;;"You score high on the conventional personality type. You manage well in a structured and systematic working environment and like to create clarity and work precise. You find it important to work according to set procedures, which you also expect from others. You value success in business and you see yourself as orderly and good at following a set plan. An occupation in a work environment where self-control and rational behavior are appreciated, suits you best.&nbsp;
"
"99";"Je scoort zeer hoog op het conventionele persoonlijkheidstype. Je schept graag duidelijkheid en gaat precies te werk. Je vindt het belangrijk dat er volgens de gestelde procedures wordt gewerkt en verwacht dit ook van anderen. Je kwaliteiten liggen dan ook in dit gebied. Een functie in een werkomgeving waarbij orderlijkheid, beheersmatigheid en rationeel gedrag wordt gewaardeerd ligt jou het beste.
";"3";"Werkwaarden";"C";"zeer hoog";;;"You score very high on the conventional personality type. You manage well in a structured and systematic working environment and like to create clarity and work precise. You find it important to work according to set procedures, which you also expect from others. You value success in business and you see yourself as orderly and good at following a set plan. An occupation in a work environment where self-control and rational behavior are appreciated, suits you best.
"
"100";"Je scoort zeer laag op het artistieke persoonlijkheidstype. Ongestructureerde en kunstzinnige activiteiten zijn niet voor jou weggelegd. Je hecht weinig waarde aan zelfexpressie, on-conventionaliteit en emotionele uitingen in een professionele werkomgeving. Jij vindt andere zaken belangrijker.
";"6";"Beroepen";"A";"zeer laag";;;"You score very low on the artistic personality type.&nbsp;Unstructured, creative and artistic activities are not meant for you. You attach little value to self-expression, unconventionality and emotional expression in a professional work environment. You find other things more important.
"
"101";"Je scoort laag op het artistieke persoonlijkheidstype. Ongestructureerde en kunstzinnige activiteiten zijn niet voor jou weggelegd. Je hecht weinig waarde aan zelfexpressie, on-conventionaliteit en emotionele uitingen in een professionele werkomgeving. Jij vindt andere zaken belangrijker.
";"6";"Beroepen";"A";"laag";;;"You score low on the artistic personality type. Unstructured, creative and artistic activities are not really meant for you. You attach little value to self-expression, unconventionality and emotional expression in a professional work environment. You find other things more important.
"
"102";"Je scoort onder gemiddeld op het artistieke persoonlijkheidstype. Ongestructureerde en kunstzinnige activiteiten zijn waarschijnlijk niet voor jou weggelegd. Je hecht weinig waarde aan zelfexpressie, on-conventionaliteit en emotionele uitingen in een professionele werkomgeving. Jij vindt andere zaken belangrijker.
";"6";"Beroepen";"A";"onder gemiddeld";;;"You score below average on the artistic personality type. Unstructured, creative and artistic activities are not really meant for you. You attach little value to self-expression, unconventionality and emotional expression in a professional work environment. You find other things more important.
"
"103";"Je scoort boven gemiddeld op het artistieke persoonlijkheidstype. Beroepen waarin jij je artistieke en creatieve gedachten toe kan passen in je werkzaamheden liggen jou waarschijnlijk goed. Je bent een fantasierijk persoon en je voelt je het best in een vrije, onafhankelijke, kunstzinnige omgeving. In jouw ideale werkomgeving wordt jij vrij gelaten in je zelfexpressie en originaliteit. Beroepen als musicus, danser, kunstenaar, journalist, choreograaf en acteur spreken jou waarschijnlijk aan.
";"6";"Beroepen";"A";"boven gemiddeld";;;"You score above average on the artistic personality type. Occupations in which you can use your creative thoughts probably suit you. You like to be different and you would feel at ease in a professional work environment where there&#39;s freedom, independence and creativity.&nbsp;Occupations such as musician, dancer, artist, journalist, choreographer and actor probably appeal to you.
"
